src_bytes,failed_logins,same_srv_rate
2312.144342623306,0,0.45360852463538404
2723.1638156722197,0,0.27991474445109354
6148.787753822758,0,0.4016524286431429
6265.106058818044,0,0.18213814031921852
4598.720002875209,2,0.4859068387387202
3056.903489612493,1,0.23534031168140884
3648.143469367499,0,0.4218586986194618
2973.008454594985,2,0.3235384497155057
3951.3297232487803,1,0.49264414655339517
2063.9746102601684,1,0.2553794745246658
3952.5791813349597,1,0.4776804627418737
3019.234864635038,0,0.3778328028574649
1668.9811692727244,0,0.15487673254869747
1050.8214070471804,0,0.15036087280317578
2108.611306975139,0,0.43706548679158175
2273.372343545219,0,0.20333776677675253
2496.5219567952877,1,0.10389404947163246
3330.686697470944,0,0.21248403571306707
5040.354703383987,0,0.220466432002863
7212.546989374688,0,0.2175102368132479
3491.1453877601243,0,0.13680321278442376
1708.1366348115707,2,0.31879706897067905
4710.648988325195,1,0.484491106219599
8437.46778948063,1,0.17226111987932016
3430.2354911708117,0,0.3107316307083875
1580.679760204783,0,0.493249964533097
2903.0419960426716,0,0.3975112642379265
1359.389285237407,1,0.12162011539673877
6695.469001790224,0,0.2357924488409756
2095.9731229710583,0,0.28455299929665273
2247.2330340413337,1,0.36635184957315614
4353.516787469011,0,0.4905015386146815
4349.0793960579695,0,0.360216985411415
2966.5140867933615,0,0.2803314010343546
4369.351676857693,0,0.18060812902218207
2876.9662028938615,0,0.42585490955007765
2091.6836069799792,1,0.20772455795360176
3019.296854751375,0,0.16268065427863576
2446.5545899727563,0,0.22443862744965545
1708.21226587889,0,0.16531163731049758
3850.2909614976843,0,0.22554284182170106
1529.5779463232868,1,0.44662430226558836
2437.2892897877005,0,0.3676619794382656
3770.75210733015,0,0.4206798555381267
3309.4998016324703,0,0.22366379204731654
7130.848888234069,0,0.24838426916255832
6163.021989035087,0,0.27210274425427505
1366.6953602415435,0,0.17774658456773076
2809.921699585621,1,0.31888290752542314
4283.175481504365,0,0.4341758508837481
4580.69923012484,0,0.38613883104424107
2170.030021864363,0,0.3890860616383016
4384.78349641297,2,0.25722325731844553
3724.217336464323,1,0.4334335686695616
2852.2056616090686,0,0.19963203142273064
2620.67940919513,0,0.30046600527338996
1733.8846738612212,0,0.2459194689266697
3967.3230687450045,1,0.42672742334849445
3011.1574285210086,0,0.4826933291614107
3028.5154301314465,0,0.47324220939930217
2484.748049913612,0,0.18142662435295712
5126.870833601799,0,0.21789523865999808
2218.022126118453,1,0.16361556869914184
2761.936761665162,1,0.10647954439629302
2806.17552068157,1,0.24327727389668136
2562.446363292092,2,0.17661193262505137
3569.57365798114,1,0.3707934476765876
2633.58398174923,1,0.2382015216522528
1035.6232073454064,0,0.25597974454604266
1764.656827045295,0,0.10645226695992634
4431.299834327221,2,0.4749462524384658
2749.2367062383432,0,0.39923508722666157
3642.7382531655476,0,0.3259525079899187
1843.0201682262052,1,0.2811099702285374
2166.1922265991,1,0.3713881397596016
7490.647775167317,2,0.17899078239678368
3773.06828515743,0,0.2839615081766793
2523.2785414480586,0,0.11104603231530957
2255.104714677224,0,0.2848739397703596
5897.811900440068,1,0.35594179999950903
3907.9775622531038,2,0.28798165579612556
2747.1878624730693,0,0.12156511743799957
1476.8742557476744,1,0.18443599648925724
2121.9850643493937,0,0.33011957345554044
935.5339726022922,0,0.2039822543946638
2564.257887297373,0,0.17043396045964615
10722.829822434896,0,0.2917988720077434
3351.3596331683575,1,0.3681138323684612
3224.4062212379945,1,0.1514994490091106
2077.3962517569053,0,0.10944050025784664
2374.0148380862875,0,0.20200363509822244
2054.6377837984337,1,0.47154677549793356
2432.4373445075553,1,0.42159647169587944
1202.504720769011,2,0.4076238565874003
3919.3451556874634,0,0.4980902925754752
2190.3143925117392,3,0.2227832990978715
750.8502311902395,1,0.23353210086174767
3231.2022982571066,0,0.48782539317998175
7636.349913429289,0,0.23987172327112394
3048.663482778486,0,0.3896858515634233
1674.3310130431714,1,0.3416975876622874
3346.374892021831,1,0.37394704976054616
2801.5110827643157,0,0.13764247135446747
1863.110764397928,0,0.44758191250187096
3225.257268410947,0,0.46620182871627935
2377.436036580337,0,0.37707906083710474
3827.6174089543592,1,0.4766233766940763
5405.998478108784,0,0.3912554092803999
3746.4996810731473,0,0.4469064791268894
3106.065899908556,1,0.14073278342788964
2500.078315376545,1,0.31303055168496663
5362.540263873013,0,0.47908338169640874
6044.168803363927,0,0.12616612359120755
3519.0890784137105,0,0.16122748875212195
5253.554192843553,0,0.3137886385838732
2926.217219419712,0,0.1287003867944935
2250.705466726933,1,0.40276426251427966
2436.121981296862,1,0.24959984530313004
1442.9632795747127,0,0.4649861299508219
1918.2532416278607,0,0.13164728556835567
1448.834807449724,0,0.2568203076289356
3049.7212366727845,1,0.37012674931468426
1564.434416071388,0,0.33024817304075393
1864.1076985485468,2,0.4306125244725638
3505.6699361113197,0,0.32683414587875625
3739.3472964364532,0,0.16338136524668895
4418.496997356308,1,0.23979620439883678
4084.918827900126,0,0.2752360622152634
1589.1844710859775,0,0.33861247585347054
1633.2178540664652,2,0.3748987081703883
2691.5153776817447,2,0.4434899056019025
4650.137512244246,0,0.31224364712857045
2246.5672252147874,0,0.1360906817587075
2768.7619198821394,0,0.2829052586972014
4605.410658624874,2,0.12711600214943863
6253.271695227909,0,0.4084756438453411
1024.9631929417399,0,0.24537819040277953
1498.581765294126,0,0.15759563787036718
3345.3623775392925,1,0.1960936041832945
4732.876598741653,2,0.10799397494841911
6087.5526514110115,0,0.32852538754265537
3910.484816627812,0,0.28334911645505506
3299.1368277615616,0,0.22393966160312384
3960.504705225957,3,0.15132009018440506
3265.116241984165,0,0.16796791524297794
2760.176463385232,1,0.4225768170079326
3052.939964462751,0,0.1390163655748976
6115.3278119071765,0,0.16324326017580293
3005.962473250615,0,0.44924662357752754
4691.82184715997,0,0.4221186936142942
2415.3177701427257,1,0.14248555748093508
2235.3948030775455,0,0.12367535487817444
3885.3126901405494,0,0.33671240249665113
2958.106546249482,2,0.281904148545454
983.82287202143,0,0.413692043260959
3322.8262080052227,0,0.4435867153596146
2795.268121024323,0,0.34000027845246833
1571.6702058894443,0,0.13714428283612887
2733.2057461028094,0,0.11274991511920712
3551.347185898895,0,0.2004894655839169
4122.783299833934,0,0.3325823502309918
1262.2138977576735,0,0.2842845858783488
2489.524111318679,0,0.42710927534404763
6973.918058012347,0,0.223579320465195
3601.9485513899335,1,0.15749363384241805
1743.4966581299827,0,0.19859433618900196
3113.143295506876,1,0.35211458579863464
1795.5750003480641,0,0.4108431316747324
5707.246904184856,1,0.3273635285521848
3106.452291795974,0,0.16524980534742287
997.6591057401769,1,0.2686573994088639
3441.452072341574,0,0.38619621216439237
2519.8423528596068,0,0.4044340384310141
2670.627988413633,0,0.301972074678054
2080.818950525147,1,0.32632233190811843
4100.747824106442,0,0.14415068408368958
6360.300787875104,0,0.14324348187258448
3041.6796726530297,0,0.45402008731775345
2067.1704508495955,0,0.39193514420179965
9436.37001862529,1,0.4881040841577454
5276.882512980052,0,0.40470057342981103
1977.7240718013154,1,0.387483868792886
3172.7693246325666,0,0.1403119283009939
4245.476419831368,0,0.31544557416613817
1875.4887919675905,1,0.3603177854278319
3942.7574645155814,0,0.348893889105761
2018.7924685374094,0,0.405675871136686
3454.5754090113905,0,0.1512554287796343
3008.3615814488144,1,0.28453241886345637
7021.588678509415,0,0.43859560959649513
3933.097025217479,1,0.2745644980670937
2069.3525341097643,0,0.25984449906727847
12216.169744598892,0,0.43755564035227934
2300.623705361126,0,0.43809157741799676
2192.2323148885193,1,0.21181927969220782
8401.695164171053,0,0.44083694815764285
5837.891157543528,0,0.3638046307356797
2164.4103761669976,0,0.12959422697117917
3533.1224377523035,1,0.4624061769573047
523.9218415786588,0,0.279932743535826
2307.271157136941,2,0.21775326670357364
2482.503748103996,0,0.4453322284419339
4726.713208716837,1,0.4219581369997262
1785.9250201337086,1,0.11496148405654526
3786.44203607625,0,0.4281124134742379
3490.37320708767,0,0.46567633080983584
5313.99291954636,0,0.11188729884812534
1189.808089334761,1,0.11617418693835511
2226.8152032635703,1,0.31074423774294707
5162.132524648371,1,0.3954964371053078
11905.98595477186,0,0.3704326087837607
2729.144464255962,0,0.4667096425841081
2417.729146743797,1,0.1289859896385578
3175.963551664828,1,0.14384139870884105
2863.552639651054,0,0.356174298306981
3012.0556355170224,1,0.140782202415915
2886.2683672673925,0,0.3579359927331047
3057.548450080419,1,0.14038808122225796
6348.070773301126,0,0.11097824125301803
4865.619927054504,0,0.125292764882951
3478.869092924572,0,0.17276583316947675
5299.777852754858,0,0.3163064333498647
3518.332967616785,0,0.25248597470448453
2743.807937604219,1,0.13835256550236494
2843.6077712701203,1,0.35013439035725935
3216.5465349033593,0,0.11316407151181802
3268.469232837048,0,0.49243402161311167
3653.0742810851016,0,0.46250605774362497
4842.765474566523,0,0.479830573367637
4784.609233043512,0,0.11271427751692023
2532.239147744549,0,0.3610232328378937
3083.0397048897157,2,0.18358308831902337
6005.655917861315,0,0.16141386032767363
961.2003171295431,0,0.30810843439151775
1035.7152353103054,1,0.4914756084741372
3165.5842824064302,1,0.14889055408209698
1698.645591232466,0,0.42954671080010287
4408.6600953868365,0,0.10389391131779435
1960.8186397292072,1,0.4895138722717459
2284.843829729418,1,0.21938607207364239
3684.3109212916156,1,0.4258221639267461
4136.0824018893545,0,0.43201197155533866
5896.320582595746,0,0.10350790959425367
2685.5384286469643,0,0.25396594209844514
3210.739606050339,0,0.23260720550910757
1108.6693778732374,0,0.30946847495193686
3258.194575703526,0,0.28619781383682874
2591.7232700404766,0,0.38830874350371436
2282.070612579395,0,0.16979885001219008
3186.0568652320158,0,0.24362854475416548
3257.1549893010147,0,0.32574605880581414
4825.254824160415,0,0.4023875196573601
4453.9510479890305,1,0.4839516537531142
1769.7843601275704,0,0.3538448586879601
3747.5046530528816,1,0.4010607575295876
5012.904303086774,0,0.3023632130390548
1706.4534609586967,0,0.2929087647241587
2720.9395638944093,0,0.1779819494926764
1663.5563703477367,0,0.2613921756995631
4499.073987118207,0,0.3156236753395991
4455.533438134466,2,0.3704986610826084
4260.820764974738,0,0.37586642993396147
873.7119357596392,0,0.10658389854851139
2999.939421958254,0,0.2988425148056145
2085.356044709705,0,0.32525787014983
3365.6900922889445,1,0.31947465061736363
2259.508511599316,1,0.1444531264748592
913.2663103035801,3,0.4920084011047444
1844.2734256753233,0,0.22530005230024416
5562.265266328946,4,0.22629577823016245
4322.227777386737,1,0.3374278811179048
5625.115482409373,0,0.31283633619880347
2469.6295561050206,0,0.12869098977931534
2431.41971846065,0,0.12355048622901324
1251.1779383269645,0,0.3471249926531088
1716.3926492493101,0,0.3650221279766246
3341.3565329449366,1,0.198969278555412
1327.414347857934,0,0.1673242667122417
1494.827025727599,0,0.3989683290100453
2721.681796322158,0,0.13729980003129316
1493.4493335331038,0,0.23761346443516107
2946.205364686356,1,0.11401272993362901
2376.385938408113,0,0.4765757207965656
4144.14047138114,1,0.291573645676172
3025.8963491722643,1,0.344196991449517
3824.212203645855,0,0.4307725769562468
1789.0032970675707,1,0.3855387617001724
5095.838689638392,1,0.23742625308214677
3266.7769178465837,0,0.2402780845530754
4847.9180160608075,1,0.24330758549428305
1858.2378881866518,0,0.21543909839425612
4265.037939651654,0,0.3509287847447554
2772.1381591965373,0,0.2297795841745932
1283.4028970107943,0,0.2521391203957548
2742.3272140511376,1,0.13757662864722586
3347.6439570970997,0,0.2821957283225587
2242.1051970230897,0,0.4856275874372734
4279.351746266695,0,0.4870586710997399
6481.8471141597865,1,0.21018601063018552
1902.969527940552,0,0.22788884303873957
2849.686831021018,0,0.4403310018222856
2395.732057787397,1,0.49934162142004523
7030.29093838844,0,0.19230124124262474
3195.137278824347,0,0.4012313646377431
3086.841995817452,0,0.30156855969783797
4655.985958604629,1,0.472473390049423
3941.7067723545015,0,0.1904877787964524
5809.654711084077,1,0.17042488984709092
1975.375834920401,0,0.19009455374106599
4955.922058508576,0,0.20435688281286596
3604.4889978244487,0,0.14939446329616446
3206.1184899547134,0,0.35491238412074855
3730.684882063753,2,0.15095283876605503
7383.281344128909,0,0.1278729393501768
5067.834180957731,0,0.46363451428566604
2829.3605448115813,0,0.16290446378976742
3937.474429988456,0,0.2481613580721624
4645.335617845426,1,0.35556897615493566
6460.798924375899,0,0.3531010352922189
3693.181378741473,0,0.3004966096495394
2107.287067759157,1,0.29351842352290347
1137.6946479785402,0,0.29001929739043897
3554.3786315617963,1,0.4866094787601424
2058.6900848472205,0,0.4057607535477812
4168.696650855402,0,0.1902423387847989
4713.759090367432,0,0.22982762771497844
3250.813858698334,0,0.21897224879473184
7260.574644912219,0,0.46906842675715454
3866.856998411614,0,0.33585214729780555
3549.347429847054,0,0.44881622690511025
3238.475398850134,0,0.2343883338972725
1948.7635736885386,0,0.3518320224785756
3484.6777405193434,0,0.3353157436556692
1955.1272913150653,0,0.371066376014876
2752.6959613138524,1,0.4247797701581518
1825.7880419166283,0,0.4348705058693533
1091.1735597985707,0,0.23662912756930263
5997.983022543126,0,0.4012906736048568
5161.968869489184,1,0.4169494542000215
3817.26225313538,0,0.23871608240743405
1793.0518028896897,0,0.10897738695001316
2131.243080911767,0,0.1164824888117023
3974.3217670429785,0,0.34051786558683417
10477.245388843392,0,0.3313016731886418
4474.8893565952085,0,0.17332826166344345
2416.719499993426,1,0.1791005067919328
4912.518716640105,0,0.3278643065798368
3438.6107404682743,0,0.2503205122082799
1569.3792494089619,1,0.46912875188145187
4592.356633573717,1,0.3754592638069484
3107.059835016932,0,0.29291399817764385
2498.3960448277758,2,0.31522499665485715
4428.806546587582,0,0.17891252240387032
1967.3479523489093,0,0.4117443655030135
4633.229729212597,0,0.25943908129721804
1874.471197199181,1,0.10874876839358305
2535.394088888821,1,0.35133986595510314
4205.453709891824,0,0.18085270663496136
3313.8366855502513,0,0.3722035704573802
3506.1922195843335,0,0.45466370789160593
3470.176307934257,0,0.2641640973121324
2406.2522487294636,2,0.15395335756072456
2869.1458342173796,1,0.3549000553480307
3043.78931073948,1,0.2695083679032868
3438.577863369475,0,0.2831828770842058
4414.713493221979,1,0.34930589528535894
2381.412994601054,1,0.26583487531940403
2448.2203799845333,0,0.11770811977849133
2662.1763936587317,0,0.16464230970871657
1963.8746456787317,0,0.35735341052839475
2801.267939486635,1,0.22665401479533775
1809.0064073822575,1,0.2152579220512657
2357.66584459438,1,0.1487097525893371
1562.5296644816738,1,0.26508110300685617
1614.2605099635548,0,0.39536775710346517
5922.511161168508,0,0.4547477795989999
1895.7334463774557,0,0.35293548999689317
1318.840770153289,0,0.3176885008397502
2306.0607896173533,1,0.4528687050494028
2990.5822149848645,0,0.27579884942553334
2100.6520396559977,0,0.20475274885828676
3402.1204358173786,1,0.1743292352482158
1629.5162332239795,2,0.46815484219960724
4710.961535504417,0,0.34209785777366464
4709.5881376575635,0,0.3005291023411597
3940.952224472156,0,0.42171717015567556
4056.627104226128,0,0.4431971315600065
2866.865598961179,0,0.14214427429976828
4328.632691268152,1,0.3828983319750765
2754.782682117772,1,0.3944286625805552
4159.9999773035615,0,0.100432433514727
1354.5546809412135,1,0.3034255777540933
1122.7526093648655,1,0.1134464183428491
1937.1560452787535,0,0.43259270353051604
3891.6014497552387,3,0.17721475009585153
836.4114103883082,0,0.4280282654761923
1947.0634390414693,0,0.3651254970783433
1856.5416117909,0,0.36812289776045637
2494.1967235088073,0,0.33466424315548426
1446.5421763966947,0,0.2507468202219304
4037.4822192211923,0,0.42310410163617473
2364.679487401893,0,0.3414095032812602
1407.2536891082673,3,0.20448939363707602
2782.9512280212825,0,0.28392105212489915
1537.5501388023172,1,0.4343408815134837
2581.042681056407,0,0.17972432182224726
2884.2669392532175,1,0.2807594767757907
3285.9177011454153,2,0.38066854805265193
3697.91097182639,1,0.35688948574988577
2775.0745149462778,1,0.10553327149116601
1952.5949050777776,1,0.4902609123610757
1870.0832692122704,0,0.28501209069549205
7101.669439815427,1,0.4340399315353928
1689.7328267062994,1,0.3767932796556125
3808.558157180978,1,0.2882010672905887
3091.353415038253,1,0.44229453494576576
2579.612702637988,0,0.31959284857851333
4926.616073270288,1,0.12781173215350275
7869.4534292372155,1,0.19376248491448944
2930.8709772799803,0,0.4823017155742828
2803.2062793114965,0,0.49950159820418694
2212.0517499568437,0,0.3319876146244347
2106.3126420080434,1,0.4069873141494079
1683.1793645947603,0,0.28118196010323104
3056.4577333391926,0,0.18067757342058566
1251.3401430699273,0,0.1635211882433904
1163.3305304979172,0,0.40619837297871275
4365.789235310398,0,0.1494164611073827
4460.47848739887,0,0.32768607643247766
1993.3412910920224,2,0.23631757485582705
2324.0597194321094,0,0.2674327439024309
2113.7385694446657,0,0.4497428841129584
2557.4688273977445,2,0.3873728771678693
6641.6805644744645,0,0.12432540188709451
610.2674786731969,0,0.2193848853689572
2923.172073653481,1,0.48205780404434095
4023.5772102453066,0,0.3938085199778004
2340.1703042801178,0,0.31644443096198027
3012.370415058296,1,0.2843413139016807
2168.3993247259527,1,0.12601440613907144
2160.781020676841,2,0.24671789333715669
1530.1137937069561,0,0.2372690056387081
3910.7832841587206,0,0.17544965023387668
4808.809839247405,1,0.33216531273586614
1547.938829338832,1,0.10873006786849185
3118.0382055792547,0,0.20035379251457397
2959.475104393063,0,0.2186474293619865
3428.289581620922,0,0.31471073192358956
5518.75527846934,1,0.34753636935583965
4450.328408780508,1,0.1704141748307087
2164.709125251372,2,0.42962806494807937
3487.0544118601647,0,0.24533133950196767
1878.1881205312854,0,0.4844606511467089
6560.220660845109,2,0.2861346552906579
3302.1367342436156,0,0.28392497760642543
2535.6934265548916,1,0.4395693093417833
2569.5761764701133,1,0.24063548495254633
4617.585540881443,0,0.24271878915378903
2766.167591472098,0,0.2668444706429008
2607.213347413943,1,0.35325472606385155
2934.51206429244,0,0.10014407139680187
12247.132547415176,0,0.1265326018421519
2858.2184354790593,0,0.17965361137626115
6213.232500483549,0,0.19940368648092038
2828.622104400209,0,0.31964279333880535
4687.183101293691,0,0.3944036469076786
3688.9091500174086,0,0.4155258560156483
2172.38815265753,2,0.4567965742880916
1517.925399790911,0,0.2181641211247589
5037.502084763785,0,0.2533013669422822
2322.1415555968633,1,0.41671928169337547
1261.7051545278937,0,0.2587818097550484
2307.826394827748,0,0.16427017755196632
2674.569029632468,2,0.42013655215361645
3472.1550289738316,0,0.22565241798434477
3402.906905447002,1,0.17715959537321635
2626.481213610122,0,0.14116684758578255
1833.8202385959464,0,0.3759936488036143
2612.1267797620085,1,0.15221759414836666
4216.11109012475,1,0.27231986197312097
2748.081226558253,0,0.12230601755518587
3672.1461348466046,1,0.25183648698227645
2878.596820695445,1,0.47326966121705105
3346.17299933589,1,0.1754249210356787
2959.4044273611466,0,0.24634217602315742
2461.5832308224312,0,0.17651708312348965
3199.326581011081,1,0.2369357676896228
3619.5339651157196,0,0.483630668645074
3054.817160544393,2,0.4688708181928082
4695.259297941037,1,0.1476056856446035
3761.5800716959475,1,0.47851700223779636
4727.716552950401,0,0.3685802524812387
4465.660303178705,0,0.10147543814868887
1943.4156074511477,0,0.10319171592321395
1930.3990079592454,0,0.3402890723052878
2389.0169338746327,1,0.3274088555764815
2553.8955377077073,1,0.4194489403317898
1833.0681619051109,1,0.4706132748638089
2312.8046135593822,0,0.3415015065252381
2150.119481573821,0,0.15745553441243199
4321.028653247463,1,0.34548011235334225
2592.804039159134,0,0.23099615051362005
2934.914120069875,0,0.38515870015609666
3748.6135897110476,1,0.11894605035307447
5558.2201550260015,0,0.27148763592900105
1323.1949102060669,0,0.3271577232190992
3243.43228872943,0,0.44687640694497877
5684.183780193289,0,0.11834637570423934
3583.070826427594,0,0.3753616840035089
3112.678791020949,0,0.12163168224038122
2234.217340305839,0,0.20987661163939234
4022.9359668489633,3,0.2012939235013502
3550.4118650709925,0,0.20965592320213677
2864.0813515556433,0,0.4594246769821404
2467.6645510728913,1,0.16438443087344634
4932.224560056004,2,0.4577638432423853
3110.004854370176,1,0.27956658875127527
2860.8299933252592,1,0.15685099378743322
6996.0767005460875,1,0.2893696910849488
4373.544554039896,0,0.1266270205695441
2230.0700450055047,0,0.45183198230538835
3507.695178255627,1,0.47502165788947426
3201.110703172775,1,0.27920445695073814
1164.4742025474984,1,0.24631977372558503
4117.237930744028,1,0.11003795565832886
3012.266343477118,0,0.13906107652957847
4071.3082108706594,2,0.33248996087385907
2466.883740871854,0,0.3249738214394505
5830.914304687482,1,0.15603707122523458
1324.2973765859435,0,0.4971556162981252
4664.928896595371,0,0.34798371960703045
3532.9081772039526,0,0.31384080521107666
2723.02422311818,0,0.25550155066178903
2332.674708971892,0,0.4167172195843346
2620.422455537534,0,0.1962849515143665
2566.08737395675,0,0.30067062312841486
2685.011229513892,1,0.33086727849875086
3200.1413568323505,0,0.13013118455297146
5521.871185867372,0,0.47691558653714883
4983.671731572066,0,0.4751331813966463
2330.715401881493,0,0.4337391541742225
2141.815646508142,1,0.1833103191503116
2599.723684223534,0,0.26618275519083295
1778.1604177005006,1,0.2973558684603663
1727.2241631558175,2,0.18334404087057288
2946.8241381042826,0,0.4108318053547959
4127.151191914271,0,0.22102809811952603
917.8939975754821,0,0.423738016832392
5277.229861813284,1,0.11668323206501646
5443.257116671639,0,0.20482691240495776
1979.0093825422248,0,0.3083705458614866
2322.5266419292425,0,0.18774426191858026
1523.0243197701052,3,0.2922297729367949
2350.6221661271243,0,0.4417172845324061
1329.5913608587293,2,0.2515255205644636
2555.9285011475904,2,0.3209060850706045
